,MOB,AOB,FRP,AON,ORBvl,ORBm,ORBl,TT,PL,ILA,AId,DP,AIv,MOs,ACB:Nucleus_accumbens,OT,MOp,CLA:Claustrum,ACAd,MS:Medial_septal_nucleus,NDB:Diagonal_band_nucleus,LSr:Lateral_septal_nucleus_rostral_(rostroventral)_part,GU,LSv:Lateral_septal_nucleus_ventral_part,SSp_m,SI:Substantia_innominata,ACAv,MEPO:Median_preoptic_nucleus,MPO:Medial_preoptic_area,BST,MA:Magnocellular_nucleus,FS:Fundus_of_striatum,LPO:Lateral_preoptic_area,CP:Caudoputamen,PVpo:Periventricular_hypothalamic_nucleus_preoptic_part,MPN,LSc:Lateral_septal_nucleus_caudal_(caudodorsal)_part,EPd:Endopiriform_nucleus_dorsal_part,PIR,SF:Septofimbrial_nucleus,TRS:Triangular_nucleus_of_septum,AAA:Anterior_amygdalar_area,SSp_ul,AD,PT:Parataenial_nucleus,SSp_n,SBPV:Subparaventricular_zone,NLOT,AHN,PVH,RCH:Retrochiasmatic_area,AIp,AV:Anteroventral_nucleus_of_thalamus,GPe:Globus_pallidus_external_segment,COAa,SSp_ll,RE:Nucleus_of_reuniens,SSs,PVT:Paraventricular_nucleus_of_the_thalamus,VISC,RT:Reticular_nucleus_of_the_thalamus,VAL:Ventral_anterior-lateral_complex_of_the_thalamus,IA:Intercalated_amygdalar_nucleus,GPi:Globus_pallidus_internal_segment,RH:Rhomboid_nucleus,LHA:Lateral_hypothalamic_area,CM:Central_medial_nucleus_of_the_thalamus,PAA,SMT:Submedial_nucleus_of_the_thalamus,EPv:Endopiriform_nucleus_ventral_part,LD:Lateral_dorsal_nucleus_of_thalamus,VMH,TU:Tuberal_nucleus,MEA,MD,VM:Ventral_medial_nucleus_of_the_thalamus,ARH:Arcuate_hypothalamic_nucleus,BMA,VPL,CL:Central_lateral_nucleus_of_the_thalamus,SSp_bfd,SSp_tr,IMD:Intermediodorsal_nucleus_of_the_thalamus,DMH,BLA,AUDd,COAp,PA:Posterior_amygdalar_nucleus,AUDv,APN:Anterior_pretectal_nucleus,AUDp,AMv:Anteromedial_nucleus_ventral_part,CA1,CEA,MH:Medial_habenula,SUM,AMd:Anteromedial_nucleus_dorsal_part,LH:Lateral_habenula,VPM,PO:Posterior_complex_of_the_thalamus,LA:Lateral_amygdalar_nucleus,STN:Subthalamic_nucleus,VPMpc:Ventral_posteromedial_nucleus_of_the_thalamus_parvicellular_part,PH:Posterior_hypothalamic_nucleus,SPFm:Subparafascicular_nucleus_magnocellular_part,SPA:Subparafascicular_area,PF:Parafascicular_nucleus,LP:Lateral_posterior_nucleus_of_the_thalamus,CA2,PVp:Periventricular_hypothalamic_nucleus_posterior_part,PMd:Dorsal_premammillary_nucleus,LGd,LGv,CA3,VISam,SPFp:Subparafascicular_nucleus_parvicellular_part,RSPv,NPC:Nucleus_of_the_posterior_commissure,ECT,MPT:Medial_pretectal_area,DG,MGm:Medial_geniculate_complex_medial_part,NOT:Nucleus_of_the_optic_tract,POL:Posterior_limiting_nucleus_of_the_thalamus,VTA:Ventral_tegmental_area,PERI,RSPd,SNc:Substantia_nigra_compact_part,RSPagl,TR,MGv:Medial_geniculate_complex_ventral_part,VISal,TEa,SNr:Substantia_nigra_reticular_part,ENTl,VISl,VISp,PRE,PAR,ENTm,Isocortex_VISa,Isocortex_VISrl,Isocortex_Primary_somatosensory_area_unassigned_layer_,Isocortex_VISli,Cerebellar_Cortex_Lingula_(I),CENT2:Lobule_II,CENT3:Lobule_III,"CUL4,_5:Lobules_IV-V",Cerebellar_Cortex_Declive_(VI),Cerebellar_Cortex_Folium-tuber_vermis_(VII),Cerebellar_Cortex_Pyramus_(VIII),Cerebellar_Cortex_Uvula_(IX),Cerebellar_Cortex_Nodulus_(X),Cerebellar_Cortex_Simple_lobule,ANcr1:Crus_1,ANcr2:Crus_2,Cerebellar_Cortex_Paramedian_lobule,Cerebellar_Cortex_Copula_pyramidis,Cerebellar_Cortex_Paraflocculus,Cerebellar_Cortex_Flocculus,Cerebellar_Nuclei_Fastigial_nucleus,Cerebellar_Nuclei_Interposed_nucleus,Cerebellar_Nuclei_Dentate_nucleus,VeCB:Vestibulocerebellar_nucleus,Medulla_,Pons_,Midbrain_
AV:Anteroventral_nucleus_of_thalamus,0.0,0.0,0.00010314357135637402,1.553893306470626e-06,0.0025561930031468044,0.0007015203657702929,0.00019408190523117106,0.0,0.014365398636076348,0.0012534071806177148,0.0,0.000810568164476774,0.0,0.04904390781651654,0.000358222956466632,0.0,0.013928139776640284,2.523904682456134e-07,0.11521081316595874,0.0,0.0,1.7988690150728436e-06,0.0,1.162228169647812e-05,0.0,0.0,0.1534861748224687,0.0,0.0,0.006722469847370093,0.0,0.0,0.0,0.04365169503016158,0.0,0.0,0.0,0.0,3.107786612941252e-06,0.0,0.0,0.0,0.0007754013324550905,0.084382673833977,0.00020379694479246257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759977083946262,1.337669481701751e-05,0.0,0.005058622190869963,3.477813429140831e-05,0.0,5.036833242203962e-06,0.0,0.26728227846672065,0.18337494994562628,0.0,0.0,3.4420189842178455e-06,0.0,4.1952292847214707e-05,0.0,6.0077624167218156e-06,0.0,0.12224312818695467,0.0,0.0,0.0,0.012796243093079529,0.0021698467558217563,0.0,0.0,0.010471421872799983,0.012957705219810017,0.0,0.0011929251268539855,1.0263879041988278e-05,0.0,1.1272912494456485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06510979965116466,0.0,3.118039626126262e-06,0.0,0.0,0.12388074233509778,6.433961189502306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009190273176865717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413447488456365,0.0,0.0,0.0,0.0027095839604993027,0.0,0.0,0.0,0.0,0.0,0.004767351235239367,0.0,0.0015348623059861552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047863247418706656,0.2509682580077386,0.007708351633758503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011097451721463227
GPe:Globus_pallidus_external_segment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010276529310677883,2.251724466956261e-06,3.621569759064724e-06,0.0,0.0,0.0,8.360951890529378e-05,0.0,0.0,0.0,0.0,0.010813873158005641,0.0,0.0,1.3918954291816073e-06,0.0019514560594358103,3.8787425528270945e-05,0.0034577008580351535,0.0003822630576237718,0.2660725589379229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001157101177095853,0.0010660980810234541,0.0,0.0,0.0,0.0,0.0009498847817405113,0.0,0.0,0.0,0.0,0.0,0.21420101129527813,0.00033907076122024945,0.0,0.0,0.0004389090270677779,0.0,0.0,0.03093029999319377,0.0018146299110049925,0.0003210289060818036,0.01748719954012933,0.0,0.0009780848431010676,4.341219882787064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.006680971260794459,2.038738641960744e-05,7.163012806598654e-05,0.0,0.003367446750281874,0.0008639027566746256,0.00014977208595615368,0.004794519338223177,0.0,0.0,0.0,0.007421072785851779,0.0,2.16765419384095e-05,0.00010461352370732208,0.0,0.0,0.0,0.0,0.0,0.08812364550979518,0.0,0.0,0.0,1.062653532970456e-05,0.002741423070671552,0.002750958558283526,0.008576094196842176,0.028997461169321285,0.0003516388105057521,0.0,0.0,0.0,0.004611802367477423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028524685494169146,0.0,0.0,0.0,0.0,0.0,2.1803328141308034e-06,0.0,0.0,8.162424968229717e-05,0.0,0.0,0.0,0.0,1.2909089031405232e-05,0.08240980529496782,0.0,0.0,0.0,0.0,5.6210535812411566e-06,0.0,0.0,0.0,0.0004140654357491139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003291932713523383,7.822211356144033e-05,5.803132517873713e-05
COAa,0.0,0.0,0.0,0.0003211368681574028,1.8700998210499264e-06,0.0,0.0,0.0,0.0,1.37473669973487e-06,5.757746298472989e-05,0.0,0.0005988056150411908,0.0,0.012116978683550501,0.013609027000829834,0.0,0.0,0.0,0.0,0.0003547052723887146,0.0,0.0,0.0,0.0,0.011424875766919017,0.0,0.0,7.993863884665505e-05,0.0015777335045155272,0.0016379963178273858,0.007432422125958836,0.00011224131036740209,0.00042374421429400516,0.0,1.8552985289769838e-05,0.0,0.001601707904222653,0.027208788210821396,0.0,0.0,0.01885955976440116,0.0,1.5300816717681215e-06,0.0,0.0,0.0,0.01245131424850141,5.1002722392270725e-06,0.0,0.0,0.0018424788155113564,0.0,0.0,0.028143890752547446,0.0,0.0,0.0,0.0,0.0,5.2076582921436124e-05,0.0,0.005683878035437331,1.1332618678037895e-05,0.0,0.00044528417593437265,0.0,0.03169575949852701,0.0,0.02277032410612826,0.0,0.0,0.0,0.04228862553391589,3.163299741486518e-06,0.0,0.0,0.07461490817368827,0.0,0.0,0.0,0.0,0.0,0.0,0.07372861444430409,0.0,0.03971010641644018,0.002444267275066975,0.0,0.0,0.0,0.0,3.762195796011329e-06,0.017367623034969054,0.0,0.0,0.0,5.272166235810864e-07,0.0,0.0,0.0021959481159849314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2912278328914503e-07,4.391183642360904e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.565471227924308e-05,0.0,0.0,0.0,7.908249353716294e-06,0.0,0.0,0.0,0.0,0.008045090262111712,0.0,0.0,0.0,0.0,7.436454234180677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103942821519084e-07,3.795959689783822e-05
SSp_ll,0.0,0.0,0.0,9.72381893647667e-05,7.74837682737324e-05,0.0,0.0,0.0,0.0007900620878840141,0.0,0.0,0.0,0.0,0.00982479027231727,0.029712900650793815,0.0,0.9964429128408948,0.0,0.004423695084274421,0.0,0.0,0.0,0.0,0.0,0.0,0.003934054190869452,0.010176613273497611,0.0,0.0,9.373713315934633e-05,7.523513667179102e-06,0.0,4.058896001217519e-05,1.3252259358165848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016117905213258542,1.4037104558435405,0.00020400131413060105,0.0001678758594514109,0.0004670967765585363,0.0,0.00037454733124138494,0.0,0.0,0.0,0.0,0.0001039129850804026,0.00288298782979523,0.0,5.492805766502839,0.0,0.11500150733804242,0.030721282279608193,0.003672692033946086,0.20562902611414163,0.03527756244136963,0.0,0.003947680976157589,0.0,0.018365689962501163,0.0021823861728683417,0.0,4.02558406987397e-06,0.0,0.003184402540656154,0.0,0.0,0.0010526882157241432,0.022802481736620223,0.007092571726750672,0.0,0.0,0.746629601821132,0.0008471274650287369,0.011808432360397862,0.5034013424891614,0.0066310964483307306,0.00013867894670826526,0.0,0.01056816814801027,0.0,0.0,0.015921172162241676,0.060528797114673585,0.0,0.0005413868336200173,0.12813424895201864,0.0019120758288059488,0.001774088571508844,3.7206546677827257e-05,0.001222509128018025,0.006617593911978517,0.06681409477177139,0.07449751959354393,0.0,0.0009408237989001829,7.735326399414623e-06,0.0006460409468604551,0.0,0.0,0.020791904746051117,0.005370232788796432,0.0,0.0,6.764826668695865e-06,0.0,0.0,0.018654319390656513,0.0,0.002625537402021982,0.0005798267902033037,0.0,0.0,0.0,0.0042622604014022365,0.015964405121785385,0.0,1.143283469020625e-05,0.00093549362288401,0.0,1.4446484534851676e-05,0.00014311528008196522,0.018006592030526715,0.0,0.0,0.0,0.0025572089865236545,0.021195288463721807,0.0,0.0,0.0,0.0,0.0,0.0,0.010799569016450515,0.0,0.025291801010341026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815494844950559e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007530623589304744,0.1562419538412162,0.08020377834965067
RE:Nucleus_of_reuniens,0.0,1.6420533551676496e-05,0.0005507351494246108,7.352422308677847e-05,0.10800350285179275,0.04353020291846595,0.09894996545157117,0.0030477707746275305,0.016504901050912898,0.039981894347225815,0.0012452189471369465,0.027125914806037134,0.02156380641772285,0.00030972251485829154,0.2164226704200887,1.2267233467291255e-05,0.0,0.0001724156022926032,0.003461968895237076,0.003268948134097412,1.384032514526911e-05,0.0010988288015593081,5.313933813779823e-05,0.005132602637274023,0.0,0.001156873857229608,0.09347537882713244,0.0007344858320704389,0.005184309764595338,0.03153136572202904,0.0,0.0,0.0007264801552309401,0.04029651682353113,0.002173228869842894,0.03944575548455666,0.0,0.0,0.00956404365173376,0.0008556144839060402,0.004397205695574118,0.0,0.0,0.0004140694419747703,0.1653808743441179,0.0,0.0008296164745333796,0.0,0.015102812979660112,0.12851698966350783,0.0006883653408054653,0.0038479683862606383,0.0006308611836817822,6.568213420670598e-05,0.0,0.0,0.5314836734078936,0.0,0.051609830758231626,0.001383470863651493,0.0926911512980397,0.0019392029429094082,0.00010149681047033099,1.1445033672928039e-05,0.019786246015149722,0.005920775001097531,0.04876052073587888,0.0,0.0700799548875535,0.0,1.6572956234599675e-05,0.0050587090601593,0.004090081168024533,0.001462243896728353,0.009139610309641385,0.025050311077397996,0.0035207492202798518,0.008930990792878823,0.0,0.0,0.0,0.0,0.0002691820630416015,0.004583213047579958,0.003584273921589449,0.0,0.0,9.207197908110932e-06,5.904370904199804e-06,7.081614585124224e-05,0.0,0.01619822151593047,0.10654226741612062,0.0003956741360353178,0.0010457173051082946,0.000721409078288521,0.08808345924706827,0.0005987865212198885,0.0,0.0,2.300214329833228e-05,0.0,0.010447867308642231,0.010546361257357969,0.0036463077886580665,0.0016077408352027402,3.104889930414222e-05,2.0028808927624065e-05,0.0,0.0007978882719113652,0.0014556945415146333,1.8414395816221865e-06,7.947199205249458e-05,0.00014921543117420445,0.0,0.0,0.023628655981022307,0.0002647410960869497,0.0011599264606370608,0.0,0.030657011506587284,7.153146045580024e-07,0.0,5.722516836464019e-06,5.25633406430402e-06,9.523123099438774e-05,0.00042644345095009485,1.2641816104022328e-06,1.6572956234599675e-05,0.0,3.6481044832458125e-05,0.0,0.0001352845946270699,0.0,0.06180962405565743,0.0,4.834289030406986e-06,7.734046242813183e-05,0.0005724708951402585,0.007027701661394461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.435067561951597e-05,1.2268098435541416e-05,0.004841481960224416
SSs,0.0,0.0,4.896112276494698e-05,0.0003027376375345278,0.010909481790214165,0.0,0.00031056646585278264,0.010977230821280718,0.0002689611242558822,0.00047162020392775615,0.0516401421450582,0.00021591742927521746,0.002812146053449994,0.018689297823541787,0.0032661460078678775,3.254637116920731e-06,0.1040017561371005,0.013141024915388624,0.0,0.0,0.0,6.586691371026547e-05,0.23464895728109472,0.0,0.6917379352556976,0.0034133859155610906,0.0,0.0,0.0,0.002769167885059357,0.0,0.002181630264590153,0.0,0.8821530078612698,0.0,0.0,0.00023247370477464465,0.0074464740429330024,0.00603922457991373,2.4000550374974007e-05,8.640198134990642e-05,3.9594100451008535e-05,0.028305093541208453,0.0,0.0,0.8954188957610967,0.0,0.0,0.0,0.0,0.0,0.07260183684110953,0.0,0.03694381220480199,4.628633301147739e-05,0.00016567837674526364,0.00018014140415277687,6.538792487765774,0.001317284017867181,0.15174514497427014,0.055330786926244616,0.0018256210681290553,4.503535103819422e-05,0.00498457885122861,1.1344319297352872e-05,0.000610972368745289,0.00011825322072217291,0.0,0.00020263333905025355,0.0007015258048933384,0.0,0.0,0.0,0.00010865247334900865,0.0012396621494147485,0.0030286789978654525,0.0,0.0015269803706139192,0.08238910656034767,5.648097799594461e-06,0.5036130759707308,0.025879539155238468,0.0012214061485503519,0.0,0.005205761772595195,0.7916966429289073,1.4594807426042123e-05,0.0,0.014197737377776357,0.0033215487501908215,0.07528207843135334,0.0,0.0009993603896413122,0.01613757619768776,1.2509819732831728e-06,0.0,0.0,0.0,0.39303486516968783,0.08688058310805612,0.0012702303988554675,0.0019010518150010432,0.016222253526190823,9.21621134399002e-05,0.00023468774421976185,0.0005315560644600272,0.0018543926006444964,0.0012493594871989559,0.0,0.0,0.0,0.0,0.0,0.002052063924032368,0.00010422056213873048,0.00048503007340785305,0.0,0.0,0.008469325201624935,0.0,8.640198134990643e-06,0.017273544868785927,0.0,3.592613929143818e-05,9.632561194280431e-05,0.0012026791693263805,0.0,0.0004828303148993425,0.0,0.0008420446896594683,0.005381394542223151,0.0013372518041220227,0.0279102371741332,0.017011104617091564,0.005299641469791895,0.0,0.0,0.0,0.0,8.756873812982209e-05,0.012205542854967211,0.0004417076210143141,0.008019317442558788,0.00023586758799817948,0.0,0.0,2.316379089231605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006396475969533792,0.057831199907951464,0.025505101278140988
PVT:Paraventricular_nucleus_of_the_thalamus,0.0,1.4403976799716224e-07,0.021189925732274163,4.874912351990636e-06,0.0320476243371405,0.011952218496880242,0.002168939283554154,0.0004530114548229418,0.021910970408954143,0.03296552620330977,0.006150822939605029,0.001977850334111624,0.04497330368255419,0.0031969143754713536,0.7061802349049521,4.5508228739970204e-06,0.0012882647475293055,0.00011439791517258006,0.0008941426972235945,0.007165411072805938,0.0,0.00013886746202073188,5.142516593980475e-06,0.006559636761662718,0.0,0.005217124508203014,0.015099162949623999,0.0014472639570921402,0.001272699413235293,0.02791164567099226,0.0,0.0067811160473121605,0.00011148991058831587,0.08297490167453629,0.00017234280970439156,0.005936854958630406,0.0,0.0,2.8691624080127034e-05,0.001937715154728385,0.009991937021650408,0.0,0.0,9.117457497733928e-05,0.15016856522112867,0.0,2.0761160678382227e-05,0.0,0.001146466489067353,0.0006869619759470466,0.00012024172226229709,0.0002008825479192133,0.00013447092940693442,9.479561777894693e-05,0.0,0.036623526394047395,0.04660337474025979,0.0,2.638218583563655,0.0006762018111352932,0.11954769769117153,0.0003874998171957927,7.432789754866963e-05,0.0,0.001485732895604734,0.005870701747504991,0.012850442616812537,0.0,0.0010508592936705533,0.0,7.785435254393336e-06,0.00021851335031061825,0.0008171042497777019,0.0006465304979367206,0.33936222121421394,0.00394867044176163,2.5951450847977784e-06,0.007604166523435061,0.0,1.2771948157501342e-05,0.0,0.0,0.20179797680720638,0.00011801607308302623,0.0020513888073220095,0.0,0.0,4.325241807996297e-06,5.713907326644972e-07,0.0,0.0,0.0025900405614249387,0.0016846557000097105,0.00012145515036662389,0.0458911285056865,1.828450344526391e-05,0.009955679214152153,0.09598092192946822,0.0,0.0,8.449753151594294e-06,0.0,0.0026007334714121654,0.00039454530090483533,0.0012025185780505294,0.06168067600310918,0.01888282794758592,0.0,0.00042101357233584037,2.595145084797779e-05,0.00013393373749366947,8.650483615992597e-07,3.0276692655974087e-05,0.03752211217491647,0.0,0.0,0.002614381061517558,0.0,7.073225277902127e-05,0.0,0.02632536795421825,0.0,0.0,0.0,5.073322866267209e-05,1.5619447701638438e-05,3.6617726553501145e-05,0.0,7.785435254393336e-06,0.0,0.0,0.0,1.0856423920625446e-05,0.0,0.002716841255776221,0.0,1.5169409579990068e-06,3.63320311871689e-05,0.00021237173411986095,0.001321255574417135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012275047136635056,0.01583544718504876
VISC,0.0,0.0,6.156141171180834e-05,0.0005060207812174084,0.0,0.0,0.00013591467264103947,0.0004931812027892375,0.00044956391719728437,0.0007883051013180288,0.09374265379954967,0.0008765494868311161,0.0039103870940883495,0.004428463458923869,0.01994937540126978,2.2417327399510798e-05,0.028012520022935732,0.02450554762639814,0.0,0.0,0.0,3.6212595124593142e-06,0.06987234338627445,0.0,0.0146654389492063,0.024639650997465675,0.0,0.0,0.0,0.021818593904490535,0.0,0.015024361527048703,0.0,0.481166278249246,0.0,0.0,0.00012070865041531046,0.023235120018135966,0.01098457611539951,3.0177162603827615e-05,0.00010863778537377941,7.042517572483498e-05,0.0,0.0,0.0,0.0009125354151433235,0.0,0.0,0.0,0.0,0.0,0.2738410148151235,0.0,0.02119788372026075,7.736681365720709e-05,0.0,0.00030110327477399505,0.17993828518881688,0.002201817696784839,0.27429425081940184,0.0009018585557257009,0.00012252344370394694,7.527581869349876e-05,0.0023666933010810997,3.672733684337909e-05,0.00101990814059688,0.00021564233121892253,0.0,0.00021955447118937143,0.0017767800589595984,0.0,0.0,0.0,0.00021980957870927154,0.0020848070146571407,0.0024437822681756816,0.0,0.00426994377155341,0.008069568477756103,0.0003760760255700924,0.0005193430829301276,0.0,0.002122201450162477,0.0,0.03091654309278466,0.0,0.00010162669586073232,0.0,0.0001074502930200264,0.0,0.0,0.0,0.001330196757338395,0.08739032534420221,2.090994963708299e-06,0.0,0.0,0.0,0.005017940243423573,0.022630608359935963,0.011670003904499649,0.000613303493985237,0.01744829006058302,0.00011588030439869806,0.0023806473005103215,0.0031328604880196315,0.0008327525867112572,0.0,0.0,0.0,0.0,0.0,0.0,2.7762989595521406e-05,0.0,0.0035750166122255735,0.0,0.0,0.051158720334684056,0.0,1.0863778537377941e-05,0.00011082273307653986,0.0,5.0438986648899294e-05,0.00016100661220553905,0.011132579799729033,0.0,0.0003423317489506005,0.0,0.0057137473389169595,0.0,0.0,0.027766213590648854,0.003280474689094622,0.01694791443147975,0.0,0.0,0.0,0.0,0.00014636964745958094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014197855803579351,0.003724970031755485,0.00043611271240834944
RT:Reticular_nucleus_of_the_thalamus,0.0,2.7367555919460824e-07,7.526077877851727e-06,2.9167478658268116e-06,0.0008740609134908955,0.0009116648630728996,0.000427516276135382,0.0002288592352128378,0.0022196512170222322,0.001717002650281779,8.210266775838247e-07,0.0009787181438067971,0.00011542266709032602,0.005274341250370483,0.023561833076611992,2.300977857638943e-06,0.06472287823834852,2.8735933715433866e-06,0.004558438368767934,5.631392116842902e-06,6.825365932859964e-07,9.12583070811853e-05,0.0,0.0007964010715366865,0.0,0.001330840467159834,0.00739895539306549,1.1807245774412854e-05,0.0030209311677844484,0.030943532635668944,3.805896898519432e-08,0.0,0.00011803160993166153,0.005036981894934789,0.000369295473932835,0.008150798113198571,0.0,0.0,1.1631211265770851e-05,0.0,9.935208905496448e-07,6.945761839797963e-06,0.01355752747505216,0.00030810044486900216,0.008388286162645118,0.0,0.00015107221809681142,2.873452158382171e-06,0.013546995333050111,0.0009818627379213692,0.0007840672237996115,1.3683777959730412e-07,0.015226061985198453,0.02593863981306802,0.0,0.014966660548988773,0.005227284690683979,0.00017066199989000406,0.004590584984020825,0.0,1.5980656239596804,0.31031180854340384,1.0148351914005627e-05,0.0008796013789538306,0.00021567022082248804,0.006784257213489338,0.041002180570300716,0.0,0.0005285540836112521,0.0,0.050387499102186234,0.01000400861856371,0.0011974790538607566,0.0008617948327758216,0.15496763408105668,0.07103543911876427,1.6152074118296577e-05,0.0006369112596476161,0.18669535750440502,0.034294934254127864,0.0008454089809365943,0.0008761837160264683,0.0005630097084766712,6.252369653514397e-05,0.0004755523270953093,5.214672218861235e-05,0.0,4.967604452748223e-06,0.0,3.987705300361213e-06,0.0,0.002060130313010936,0.0007415990590577262,9.695053655100499e-05,0.00019458630401011755,2.9006992753544616e-05,0.0022430113243729712,0.002306663623943453,0.1464296671338827,0.2913896514247338,4.86876383813335e-06,0.015402612595047766,0.028226363248486763,0.0001322280542969101,2.9117215447594762e-06,5.115541142887618e-06,0.2119946413640726,0.05188014623887974,0.0,2.9926466271045745e-05,0.00019377505317771997,0.0006393958167753797,3.719931175381759e-05,2.229618601935436e-05,9.481222216111337e-06,0.0,0.014216636544360303,1.470214580436205e-05,5.199835624697556e-06,0.0,0.0003348916295772172,4.027985151880013e-08,0.0,3.2223881215040106e-07,4.15233283365807e-05,5.642623893685475e-06,9.723188103696672e-05,0.0,0.0004423575793467699,0.0,2.054272427458807e-06,0.0001461688424983831,0.0,0.00019496977968414892,0.001373683781010449,0.00013984802768764222,0.003386353425622303,4.172787740308508e-05,0.00010737896668981733,0.0006680505713345065,0.00010113303697185427,0.00023228994429472778,0.0009791161860976067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026699566473548336
VAL:Ventral_anterior-lateral_complex_of_the_thalamus,0.0,6.913908863863788e-07,0.0006570905371566088,9.191139707199152e-06,0.00769735525895678,0.0023825366699632778,0.002009834190889682,1.62476858300799e-05,0.01830345293926368,0.00037880599348663315,0.0007901375256816013,0.00017363846605629799,0.0002915941063334552,0.01997118348217332,0.0002893274631778638,0.0,0.19130761926735282,8.629723991818878e-06,0.04162696653520163,0.0,0.0,0.0,0.0005535982231975833,6.635920786681773e-07,0.0004884690204684559,0.000172000307649331,0.034318711526849774,0.0,0.0,0.0016302619855434854,0.0,0.0,0.0,0.04588050970231553,0.0,0.0,0.0,0.0,4.46551330970807e-05,0.0,0.0,0.0,0.03708631032587851,0.006348507451745294,1.3271841573363549e-05,0.0,0.0,0.0,0.0,2.765563545545515e-06,0.0,6.858615716105934e-06,0.11509363714920426,0.00030842300179949734,0.0,0.04098826255325951,0.00022971462200187433,0.00018236176764155684,5.358279369494435e-06,7.16421230020402e-05,0.16133460414674103,0.6998075572446972,0.0,7.068670229063967e-05,5.1273936710986136e-05,8.628957416570767e-05,0.0003092306274552121,0.0,0.00042850314332509154,0.0,0.023037573283848933,0.0,0.0,0.0,0.014364870522787279,0.14973274125320923,0.0,0.0,0.08609576151735568,0.05294694367793784,0.0,0.0024292929814124977,5.7270044049757954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177112518913923,1.728477215965947e-06,1.0221569904345527e-05,1.7630467602852657e-05,0.0,0.025534177781297327,1.2690211638227209e-05,0.014493671697298862,0.16014474953661836,0.0,7.845054901585191e-05,0.0027193849289662915,0.0,8.068549767282096e-06,0.0,0.0015083904881480275,0.02549185026829832,0.0,0.0,0.0,0.0,0.0,6.2225179774774085e-06,0.0,0.0,0.06242955081912879,0.0,1.3136426841341195e-05,0.0,3.6586553274533696e-05,0.0,0.0,0.0,3.0664709713036584e-06,6.913908863863788e-07,0.00022475509086110546,3.577549466520934e-05,0.0011633818368492993,0.0,0.0,0.0,0.0,0.0005312660957783587,0.0,0.0,7.299512865349951e-06,0.0010954688912473102,6.635920786681773e-07,0.0,0.0,0.0,0.002679314328743631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0428050475419194e-05
